thread_count,gsm,tensile_strength,shrinkage_percent,color_fastness,fabric_thickness,defect_count,elongation_percent,moisture_absorption,fabric_type,weave_type,finish_type,production_method,batch_id,roll_number,inspection_time_minutes,warehouse_id,operator_name,inspection_shift,machine_temperature,humidity_level,inspection_notes,fabric_quality
264,204,112.5577457,8.208705146,2,1.293967597,5,37.84019063,3.496397992,wool,twill,dyed,powerloom,454481,1680,46.51658151,WH-A,Anita,Morning,34.55489064,33.84978983,Recheck,High
228,205,,1.903639134,3,0.798029372,0,6.981285998,3.840296968,polyester,twill,printed,powerloom,921408,1525,9.073549224,WH-A,Suresh,Night,37.91035732,81.09768814,Recheck,High
192,129,21.25364896,6.929735956,3,1.108573902,0,6.55860836,8.295032045,cotton,satin,raw,powerloom,830794,858,55.29192487,WH-A,Suresh,Evening,22.50029763,84.04081389,Looks fine,Medium
306,216,38.11971823,0.675279036,5,0.775103608,13,18.9707341,13.80532971,wool,satin,dyed,handloom,525885,302,51.18791544,WH-A,Suresh,Morning,34.40623182,59.90514023,Minor issue,Low
164,253,100.1122826,2.277277278,4,0.413641794,5,11.57533181,4.011555645,silk,twill,dyed,handloom,480646,3584,10.35186461,WH-A,Ramesh,Evening,29.37226227,87.25215037,Minor issue,High
198,319,110.8165424,3.426421211,3,1.122847486,2,21.4016187,6.517190777,cotton,plain,dyed,handloom,182829,1061,42.20006768,WH-A,Suresh,Night,30.33486357,69.88176839,Looks fine,High
231,95,119.1611289,4.478820978,1,1.336122923,0,36.15237553,4.122363682,cotton,twill,raw,powerloom,998110,1602,26.07531678,WH-C,Priya,Morning,37.35317485,74.33277182,Minor issue,High
236,230,22.58218446,7.630975569,1,0.417014221,6,33.60960047,3.087205184,,twill,dyed,handloom,115033,3039,41.80566661,WH-B,John,Night,36.30340961,46.06859966,Looks fine,Low
170,205,22.53123737,3.555119673,3,0.339777686,2,28.49753224,5.72030122,polyester,plain,dyed,handloom,951142,4568,55.23346125,WH-A,Anita,Night,44.30893104,51.13035518,Looks fine,Medium
111,,100.8249415,7.46786096,4,1.257612102,10,22.49786366,10.92457512,wool,twill,raw,powerloom,627691,945,15.30203748,WH-B,Suresh,Evening,31.80393381,39.17742534,Minor issue,Medium
138,250,15.12588707,4.691485592,2,0.80887514,2,25.74019114,10.61482601,polyester,twill,raw,handloom,430008,4314,15.64602255,WH-A,Suresh,Evening,33.23653112,43.95863097,Approved,Medium
333,120,,9.964339433,5,0.501942327,13,30.51930928,12.51272618,silk,plain,dyed,handloom,909382,2046,15.37854782,WH-A,Priya,Evening,20.95748242,40.31195038,Recheck,Low
136,196,58.40698964,8.429419671,3,1.158290358,1,17.42372208,7.361273098,wool,twill,dyed,powerloom,404949,1143,6.61981219,WH-A,Anita,Morning,35.6361268,60.78444903,Minor issue,Medium
131,113,119.4595263,7.837096991,2,0.166571326,1,25.1389155,5.334919354,linen,twill,raw,handloom,952484,886,58.23315675,WH-B,Priya,Night,25.00281096,43.97770064,OK,High
125,140,91.22578952,8.506600859,3,0.555822815,10,15.29379593,13.12732479,polyester,twill,raw,powerloom,428747,1084,44.58403679,WH-C,Priya,Night,20.82760072,42.56232444,Recheck,Low
330,105,51.14939916,7.874112531,3,0.667774252,5,27.2702604,9.523112236,linen,twill,dyed,handloom,613287,745,52.04685625,WH-A,Anita,Evening,42.23527093,39.1665576,Looks fine,Medium
346,142,16.87812887,,3,0.940984805,9,27.29236965,6.399230876,polyester,twill,dyed,powerloom,812299,2010,24.55631966,WH-B,John,,36.04233849,42.6617413,Minor issue,Low
296,217,108.2186308,1.673449094,4,0.395603711,0,38.65290934,6.568399011,wool,twill,dyed,powerloom,969464,2181,28.79054135,WH-C,Anita,Evening,31.83890005,80.45413459,Recheck,High
103,367,100.8085502,5.415989508,3,0.680207578,8,7.919922375,12.8331007,cotton,twill,dyed,handloom,997483,1264,47.89339938,WH-B,John,Morning,24.04689145,47.09343227,Looks fine,Medium
135,96,55.80107357,9.159806788,1,0.882649682,12,15.36918071,11.77694279,polyester,,raw,powerloom,929263,1587,54.06794741,WH-C,Anita,Evening,41.26494767,56.69424543,Minor issue,Low
304,314,,2.741643327,1,1.468441582,5,18.2170675,7.263564904,silk,satin,printed,powerloom,372403,1726,58.72523691,WH-A,Anita,Morning,40.00308961,36.7511952,Looks fine,Medium
312,368,50.67392101,0.896682873,5,1.149563352,1,38.11952429,12.61537786,polyester,plain,raw,handloom,896599,446,17.36594318,WH-B,Anita,Morning,28.26518922,74.18955029,Recheck,High
156,370,104.0819367,6.47245918,4,0.221610517,7,27.71260635,11.0770253,wool,plain,raw,powerloom,790606,1558,22.06101204,WH-C,Priya,Night,29.41713099,74.13860224,Looks fine,High
161,133,90.31243379,8.686178052,5,0.213968658,2,13.18893211,5.733574503,silk,,raw,powerloom,475051,2200,35.91799394,WH-B,Anita,Morning,31.86526512,51.04335871,OK,High
177,358,101.9316911,1.089996267,4,0.994885365,3,8.332500894,11.69392434,polyester,satin,raw,handloom,159849,3721,37.09984055,WH-C,Anita,Evening,35.5012138,82.54398331,Minor issue,High
202,219,22.07161424,5.788041941,5,0.931513143,1,20.98415589,12.02906994,wool,twill,raw,powerloom,800063,1649,51.7044102,WH-A,John,Evening,22.94324489,76.17353004,Recheck,High
214,162,18.16414664,7.324356026,2,0.323861811,0,24.59953643,5.384516827,wool,plain,dyed,powerloom,547259,2364,39.49373056,WH-B,John,Morning,33.28158872,81.80849612,Approved,Medium
111,271,106.1503805,5.909161405,4,0.46152952,8,39.17127229,5.626046923,linen,twill,raw,powerloom,445823,1719,15.04034023,WH-B,John,Night,37.91065764,39.48469231,Recheck,High
229,278,109.0289049,3.192173895,1,0.576981979,13,24.83110868,11.63130176,cotton,satin,raw,handloom,305474,135,44.65251079,WH-C,Ramesh,Night,40.66760201,89.81640789,Minor issue,Medium
340,209,51.00836012,2.22697098,4,0.886856774,0,34.70371871,9.67123136,polyester,satin,dyed,handloom,797167,1989,42.0483225,WH-B,Anita,Morning,41.60628083,67.69910352,Minor issue,High
206,,100.1784559,0.660775531,4,1.035081774,0,25.9285991,11.52050133,linen,twill,raw,powerloom,411273,4296,21.88278897,WH-C,Anita,Night,21.030053,78.3617114,OK,High
256,256,72.37956973,3.815784065,2,0.202720459,5,19.48357016,10.58763948,wool,plain,raw,powerloom,339628,1645,56.26253011,WH-C,Suresh,Evening,26.92689963,86.63824176,Approved,Medium
309,243,86.99329731,2.646293101,1,1.167262481,11,17.46162973,10.96556693,polyester,satin,dyed,powerloom,204398,756,34.3694127,WH-A,Priya,Morning,41.62611489,36.61794513,OK,Medium
335,326,80.60072411,2.701099137,5,0.524339159,2,26.79124603,3.214957764,polyester,plain,dyed,handloom,612842,2675,17.97690909,WH-B,Anita,Evening,42.50370591,82.25268638,OK,High
293,257,24.67295856,5.251406971,1,0.189195245,13,20.08436942,5.422175124,wool,twill,printed,powerloom,605005,2256,10.42546594,WH-A,Priya,Evening,35.38877058,75.25209981,Approved,Low
233,157,96.61898672,8.356749455,1,0.612496852,10,7.941839606,5.327649527,linen,twill,printed,powerloom,712475,4694,56.1666883,WH-C,Anita,Evening,32.59130655,72.33833827,Looks fine,Low
266,355,73.03205811,2.264394793,3,1.261360225,3,31.73843752,3.48411891,silk,plain,printed,powerloom,706820,2815,16.65735718,WH-C,Ramesh,Evening,21.25216958,85.22151894,Recheck,High
268,314,41.89763854,8.605471461,2,1.300206052,12,15.4495215,7.866007129,polyester,plain,dyed,handloom,348750,783,21.66916296,WH-A,John,Evening,27.43505193,58.06046956,Approved,Low
204,251,91.73288834,3.30073573,2,0.68649789,4,34.93459104,4.443463082,wool,plain,dyed,powerloom,162777,4393,54.71165014,WH-B,Suresh,Morning,35.14154975,81.14636526,OK,High
84,121,83.25803455,1.611645096,2,1.410684077,13,24.91674305,10.50189303,silk,twill,raw,handloom,705939,4690,52.85216295,WH-B,Anita,Night,42.11468419,68.24317364,Minor issue,Low
,,84.84143501,1.6119776,5,1.436365597,8,15.93859851,12.92196335,wool,satin,raw,powerloom,403721,3684,50.61667819,WH-C,Ramesh,Night,31.75838129,34.69694546,OK,High
197,302,67.45660821,5.991487958,1,1.337627702,3,38.54370385,12.81602872,cotton,twill,dyed,handloom,511540,1511,25.97127016,WH-C,Suresh,Morning,25.76771747,66.3829005,OK,High
95,308,38.16714149,7.184248075,1,0.265975172,8,35.15212995,6.276828472,cotton,plain,dyed,handloom,155086,1866,37.48362369,WH-C,John,Evening,34.37974105,37.69494592,Minor issue,Low
286,145,105.7308513,7.099518601,2,0.396824331,4,22.16135396,9.460348485,silk,satin,printed,powerloom,525875,323,23.04937247,WH-B,John,Night,40.45253087,42.77875142,Looks fine,High
325,253,54.21357886,7.190769406,5,1.174631549,13,35.82377245,6.533381838,linen,satin,dyed,handloom,229672,3009,26.11107864,WH-A,Anita,Night,43.31365942,84.04538619,Minor issue,Low
,311,23.70533971,4.294711559,3,1.265825345,1,10.91068391,8.998236904,linen,satin,raw,powerloom,374678,3872,54.81615553,WH-C,Ramesh,Morning,23.12085704,83.73454159,Approved,Medium
314,97,67.7431598,5.907978411,4,0.219816473,13,26.1800243,10.18519675,cotton,satin,printed,powerloom,861166,478,6.618857106,WH-A,Priya,,36.11385294,75.28456156,OK,Low
145,145,53.1853035,6.30450703,3,0.661935123,1,35.20895708,5.999282032,cotton,,dyed,handloom,702756,2539,40.62298541,WH-C,Anita,Night,36.47004628,77.99404007,Minor issue,High
126,169,117.1616866,3.80055221,2,1.218335278,12,6.31919931,10.59320356,linen,satin,dyed,handloom,412040,3094,55.39162526,WH-C,Priya,Night,23.89327133,32.73691574,Looks fine,Low
135,301,72.61165383,5.365117846,4,0.300729807,10,21.36102103,7.442317893,linen,twill,dyed,handloom,790298,1750,10.20434056,WH-B,Suresh,Night,37.96157028,64.2932975,Recheck,Medium
288,346,32.0771224,2.623707976,1,0.296480249,9,25.50913739,5.564990262,polyester,plain,dyed,powerloom,603850,3451,33.8297877,WH-A,Suresh,Morning,39.10000558,56.56063277,Approved,Low
,288,62.3840711,5.92504302,5,1.482248915,7,33.56724733,10.30398996,wool,plain,raw,powerloom,997639,460,52.50380163,WH-A,Priya,Night,42.39070334,89.37215286,Recheck,Medium
177,132,102.5961133,4.842526748,3,0.425773818,4,18.74386018,13.51999238,cotton,plain,dyed,powerloom,579518,841,40.97528253,WH-A,Ramesh,Evening,37.93714158,57.45725101,Approved,High
293,241,107.887423,7.980132241,2,0.765631954,8,22.97043729,10.86771975,polyester,twill,raw,handloom,668199,892,37.53255197,WH-A,Priya,Evening,39.72950995,41.32281945,Recheck,Medium
302,,97.4715081,8.855873038,4,0.626530896,9,10.85402836,14.98275251,silk,plain,printed,powerloom,879808,4604,35.18313038,WH-A,Priya,Night,38.63955911,33.33371735,Recheck,Medium
293,302,37.13400521,3.781598548,1,0.6760596,12,13.27887945,4.88896406,wool,twill,dyed,powerloom,445033,4965,57.21416352,WH-C,Priya,Morning,34.32302741,32.77017614,Minor issue,Low
106,224,56.78644866,2.480318236,5,0.85827342,2,35.4494727,10.45586355,linen,twill,printed,powerloom,679746,3293,38.80115553,WH-B,Anita,Night,35.20548403,71.64406495,Approved,High
306,374,29.94457758,8.812392762,2,1.352390297,3,12.02291336,8.90238193,cotton,twill,raw,powerloom,490199,2527,36.24951875,WH-B,Anita,Morning,21.18222302,41.83964509,Looks fine,Medium
269,123,94.31691481,7.984489728,3,1.444400786,3,33.42173505,14.69527157,silk,satin,dyed,handloom,399099,536,30.09741815,WH-C,Ramesh,Morning,34.77122493,86.75766182,Recheck,High
258,369,93.09454303,6.373343141,3,1.429769356,13,34.48960373,8.916472179,wool,plain,printed,powerloom,270851,2678,23.99317911,WH-B,Priya,Evening,28.46160349,33.44857892,OK,Medium
248,194,106.7986755,0.690689813,3,0.997521834,6,39.89572553,7.004727902,wool,twill,dyed,handloom,967510,3077,58.56845074,WH-B,Ramesh,Morning,40.27665428,37.32833936,Looks fine,High
100,345,16.60856236,1.892939843,5,0.837108853,6,23.85992311,11.04744171,polyester,plain,dyed,handloom,441372,2262,56.66959401,WH-B,John,Evening,32.70725822,51.03752986,Looks fine,Medium
252,191,108.5226214,5.479314229,4,0.401472669,4,30.0290992,3.327597831,polyester,satin,raw,powerloom,545915,662,57.34379174,WH-A,Ramesh,Evening,36.83049454,56.96324209,Recheck,High
211,319,119.4087113,6.059454771,2,0.733291722,3,23.21112289,13.69077395,polyester,twill,dyed,powerloom,384537,4443,24.80611904,WH-C,Suresh,Morning,32.11347423,57.23597771,Recheck,High
280,190,59.85454201,3.621972636,3,0.345061284,10,22.23894644,14.906686,linen,satin,dyed,handloom,121149,4830,25.2875576,WH-C,Suresh,Evening,27.93973106,54.28676872,Minor issue,Medium
298,286,72.5668342,4.322101706,1,1.129869005,9,12.39221396,4.402815694,silk,plain,raw,handloom,223600,1699,7.76630706,WH-A,John,Evening,21.83014838,41.76145908,Recheck,Low
,257,113.2483118,3.693766605,2,0.480861959,9,26.99581776,4.860432819,polyester,satin,dyed,handloom,804752,3072,25.85371933,WH-B,John,Night,27.14729182,34.28895412,Approved,Medium
332,222,36.69222878,1.924341367,3,1.269740981,4,27.97274537,9.848670606,cotton,satin,raw,handloom,327200,3687,48.87002999,WH-A,Suresh,Night,42.49368384,64.98210338,Minor issue,High
179,198,62.71344776,5.355727187,4,0.320894426,11,17.74754997,12.21668289,cotton,plain,printed,powerloom,435472,3328,31.13967832,WH-C,John,Evening,33.66853066,41.68578627,Minor issue,Low
173,231,80.38590916,6.400641879,1,0.778241266,12,17.13237634,8.981789519,silk,plain,dyed,handloom,453173,136,37.34561687,WH-C,Priya,Evening,36.61788276,57.93570804,Minor issue,Low
291,113,108.4898039,2.048503184,2,1.203672845,3,13.34635403,13.26061921,wool,twill,printed,powerloom,762791,1701,15.56737776,WH-A,John,Morning,28.47997503,65.68265225,Looks fine,High
93,367,93.61360403,4.138243305,1,0.341127508,1,32.51551596,3.534254726,wool,plain,printed,powerloom,295174,3634,56.11603836,WH-B,Suresh,Night,42.76992699,52.55725703,Recheck,High
272,306,69.38914271,4.496913117,1,0.767248703,1,17.21561371,9.915668903,silk,plain,dyed,handloom,694760,2885,59.62258889,WH-A,Ramesh,Night,35.84866069,86.40608749,Looks fine,High
133,235,108.5808866,4.331602421,4,1.448276605,10,18.38225174,13.41009185,wool,satin,dyed,powerloom,986869,710,35.65328457,WH-B,Priya,Evening,26.89752589,39.04844391,Recheck,Medium
313,136,22.42427969,6.364515725,1,0.213585942,6,17.52396141,5.062029524,wool,twill,raw,powerloom,768290,608,11.39137533,WH-B,Anita,,34.6142705,62.67133013,Approved,Low
221,174,106.8392446,5.354473442,1,0.557670053,14,16.97912748,8.766405789,cotton,plain,printed,powerloom,951723,3694,13.09490043,WH-C,John,Evening,39.93104989,30.58697798,OK,Low
293,336,92.39164667,4.065379375,5,1.275865686,5,18.96112566,6.136499555,cotton,,raw,handloom,155242,858,30.12730214,WH-C,John,Morning,35.78637504,43.71493154,OK,High
274,188,39.22367147,2.418834118,4,1.457759792,1,36.08038451,13.41803322,cotton,twill,raw,handloom,235335,4940,17.81712396,WH-A,Suresh,Night,32.09520623,74.37956964,Looks fine,High
237,103,31.03361426,1.214690227,1,1.374323008,0,29.27868238,10.55676251,polyester,satin,printed,handloom,772972,3484,12.1671953,WH-A,Ramesh,Evening,21.63274626,78.90557769,Looks fine,High
115,214,105.6970355,,3,0.784277632,14,6.581946419,12.31908367,wool,plain,dyed,handloom,125670,2478,56.04708806,WH-A,John,Evening,44.40487245,66.86105674,Recheck,Low
321,222,31.28809884,9.459970039,5,0.151390344,6,28.86746596,13.28010529,wool,satin,printed,handloom,710521,4176,24.05728399,WH-B,Suresh,Evening,20.03875582,50.74922827,Minor issue,Medium
334,354,25.31679377,6.547469349,5,0.883539165,3,20.33681837,3.972663752,linen,satin,printed,powerloom,135165,2778,59.82519634,WH-C,Ramesh,Morning,24.52907667,63.74832375,Approved,High
251,128,28.90820943,1.221127646,3,1.339629425,12,30.77514736,12.80646492,polyester,plain,printed,powerloom,540831,4143,15.60981078,WH-A,Suresh,Morning,38.01185821,74.74871203,Recheck,Low
341,191,,3.624964269,1,0.808917699,5,8.412890338,8.547350517,polyester,twill,printed,handloom,994682,1870,16.955158,WH-B,John,Evening,34.60099399,57.40638855,Looks fine,High
241,,75.88354425,3.520695992,1,0.822742925,1,20.13274836,6.071864985,cotton,satin,dyed,handloom,919195,3344,45.37766017,WH-C,Anita,Evening,22.59846607,83.83826908,Approved,High
170,307,99.9139238,0.661492494,3,1.233312429,5,31.90378459,12.88352584,wool,plain,raw,powerloom,224987,4016,38.56080881,WH-B,Anita,Night,24.79568565,67.81667985,Recheck,High
255,168,25.95982878,5.605363304,5,1.13880639,0,13.4330871,4.590905226,cotton,plain,dyed,handloom,269724,1151,32.46072279,WH-A,Ramesh,Evening,36.34807953,34.72076919,Looks fine,High
282,370,31.39740345,7.136075494,2,0.963292218,9,34.36323314,7.323155816,silk,satin,printed,handloom,846444,2929,9.674579503,WH-A,John,Morning,26.69871053,45.60703538,Minor issue,Low
326,198,101.7773786,7.491868885,5,0.171947879,8,20.68382602,12.36449628,polyester,plain,printed,powerloom,132847,792,11.38961766,WH-C,John,Night,26.12275762,61.39225028,Minor issue,High
159,168,32.61693483,3.406490342,4,0.393621847,5,34.99803223,11.54788854,silk,twill,dyed,handloom,544743,4701,32.11652701,WH-C,Ramesh,Evening,31.94567463,53.71105491,Recheck,Medium
321,302,88.41713333,9.870026815,1,1.307527871,2,22.33148112,12.79381245,polyester,satin,dyed,powerloom,884305,3768,39.76672717,WH-C,Ramesh,Morning,25.76938567,74.95952842,Looks fine,High
339,247,64.58062062,9.894721456,4,0.186565582,7,34.97921666,12.68510292,linen,,printed,handloom,765531,3738,59.18454004,WH-B,Anita,Night,30.4288049,62.06913353,Approved,Medium
309,216,28.715101,3.421160158,3,1.392953866,11,33.76847255,12.69137513,cotton,plain,dyed,powerloom,250312,2612,37.54271651,WH-B,Priya,Morning,29.9069634,56.35165664,Minor issue,Low
106,156,78.74087116,6.044529474,3,1.29682576,10,38.28523459,6.226263101,polyester,satin,dyed,handloom,872018,3023,39.49886665,WH-B,Suresh,Night,44.0397692,68.83723267,OK,Medium
281,360,113.2619533,9.520012971,5,0.76934046,12,10.72320968,5.344233376,polyester,twill,dyed,powerloom,874754,344,30.86409971,WH-B,Anita,Evening,36.63485813,78.68408545,Looks fine,Medium
328,397,80.39277596,1.340532201,1,0.440808941,13,26.05419289,7.116182257,polyester,plain,raw,powerloom,505337,4401,6.419069619,WH-A,Anita,Night,31.69687918,34.01074125,Looks fine,Medium
139,147,109.5616102,7.856379979,1,1.018418165,1,6.352914795,11.20595627,polyester,satin,raw,powerloom,609817,895,30.52237031,WH-C,Priya,Night,43.56536855,70.96686335,Minor issue,High
337,361,88.67241559,5.991304363,2,0.443425362,12,14.51512067,13.56666026,cotton,satin,dyed,powerloom,266208,946,38.56166846,WH-C,Ramesh,Morning,34.34794885,59.81293598,Minor issue,Low
189,342,54.44359719,3.206156487,2,1.449713665,10,5.621292688,5.387316327,cotton,satin,dyed,powerloom,782169,518,23.63984199,WH-A,Priya,Night,34.77578387,55.18171554,OK,Low
320,132,58.12536876,7.267169679,2,0.427320859,4,35.89492908,7.374186031,silk,plain,printed,handloom,769499,2234,22.45802908,WH-B,Anita,Evening,32.03349758,71.36270025,Looks fine,Medium
137,104,30.03462976,9.916361138,3,0.37544927,10,24.4201246,8.979185673,polyester,plain,raw,powerloom,165337,179,33.95285307,WH-C,Priya,Morning,44.39402476,38.61938728,Approved,Low
297,286,36.85024391,3.218967191,5,1.03955957,2,10.32239623,6.850361669,polyester,twill,dyed,powerloom,669834,3871,23.03137449,WH-C,Anita,Night,39.94067375,43.50269167,Recheck,High
210,238,59.27033813,7.699285427,2,1.483031947,7,30.63650088,7.697210122,silk,plain,raw,powerloom,993376,3925,49.19439002,WH-A,Ramesh,Night,38.87979768,62.11339687,Approved,Low
147,249,117.4695753,8.815704043,5,1.457099896,6,11.41702696,14.75841914,cotton,plain,raw,handloom,472120,175,41.04646373,WH-A,John,Morning,25.38221412,60.66838164,Looks fine,High
144,155,110.2619746,1.892025354,1,0.689256811,11,30.78108309,14.87167061,polyester,satin,dyed,handloom,911267,1721,5.492979214,WH-C,Anita,Morning,40.19346358,68.31754596,OK,Medium
240,191,82.74960136,8.202593407,3,1.107004572,12,29.09659521,12.56737735,silk,twill,printed,powerloom,648848,1877,7.058034612,WH-A,Ramesh,Morning,20.59868934,35.34253401,OK,Low
85,124,88.53702608,4.966625897,2,0.1835838,11,20.09768411,12.31357402,silk,plain,raw,handloom,930923,902,56.67321789,WH-B,Suresh,Evening,38.16043505,83.43643984,Approved,Low
154,298,86.73044501,3.740765422,2,1.296338959,3,17.93118917,7.519679699,cotton,plain,raw,handloom,680838,2162,25.86302987,WH-B,Priya,Night,21.31499139,61.73697687,Recheck,High
245,251,37.98737012,6.232168729,5,0.923683235,10,37.35002179,9.474340818,polyester,twill,raw,handloom,759139,3505,25.94607723,WH-B,Anita,Morning,21.45503854,85.44278843,Approved,Low
120,349,105.8900152,9.383368499,1,0.151576743,10,8.535799911,13.41454201,silk,satin,printed,powerloom,915868,2672,16.69042318,WH-B,John,Morning,35.78822254,62.79960652,OK,Low
